Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
13301,2332,48,19,30,14,859,223,195,98,1031,61.01,397.79,429.04,5.76,Type_10,Area_4,Type_4
12535,2214,127,31,162,101,1024,253,202,51,408,38.97,167.43,1197.85,45.44,Type_3,Area_4,Type_4
5449,2259,115,14,0,0,1338,243,226,109,537,62.69,258.59,752.77,16.14,Type_3,Area_4,Type_4
4645,2382,134,20,390,185,732,247,227,99,1622,72.3,248.02,743.37,30.12,Type_6,Area_4,Type_4
3126,2358,234,15,234,68,853,194,252,194,495,66.4,347.91,121.51,32.13,Type_6,Area_4,Type_4
4120,2253,191,7,0,0,424,220,246,161,499,72.88,428.62,470.2,18.09,Type_10,Area_4,Type_4
4042,2327,188,15,339,144,1256,220,250,159,1101,47.37,286.61,166.46,20.59,Type_6,Area_4,Type_4
12992,2264,99,29,180,67,658,252,186,40,1634,61.1,247.92,873.99,53.56,Type_3,Area_4,Type_4
4448,2168,110,5,30,-19,1276,228,234,140,1022,77.95,367.31,351.08,57.08,Type_4,Area_4,Type_4
6166,2303,77,13,0,0,162,236,216,108,1103,59.34,423.62,1095.87,20.2,Type_14,Area_4,Type_4
4300,2278,153,20,170,97,1191,240,236,116,1110,65.74,354.41,982.74,15.08,Type_3,Area_4,Type_4
4542,2339,114,23,297,142,872,252,209,71,1465,61.08,172.68,1090.0,43.26,Type_3,Area_4,Type_4
6011,2388,65,21,0,0,722,234,193,81,1140,78.22,434.52,1108.42,11.2,Type_10,Area_4,Type_4
4074,2214,219,6,0,0,1116,213,246,170,277,66.19,231.41,788.45,42.74,Type_1,Area_4,Type_4
3715,2037,125,19,0,0,481,248,223,94,592,89.41,312.44,508.58,24.28,Type_3,Area_4,Type_4
13097,2193,48,7,0,0,1442,223,225,138,553,39.85,214.12,725.02,40.14,Type_14,Area_4,Type_4
4053,2133,322,11,0,0,1289,191,229,177,633,79.4,220.92,976.73,36.36,Type_4,Area_4,Type_4
12477,2314,119,34,391,20,1124,254,189,33,641,42.76,172.18,613.34,33.31,Type_3,Area_4,Type_4
3996,2129,275,12,42,-2,1034,188,243,194,1369,56.53,289.18,355.75,7.77,Type_17,Area_4,Type_4
4883,2288,114,29,210,91,703,254,197,49,1595,78.06,253.99,808.64,40.79,Type_3,Area_4,Type_4
12979,2188,72,12,0,0,638,233,217,115,1253,40.1,322.74,866.36,33.68,Type_1,Area_4,Type_4
3760,2128,331,30,30,17,1189,137,189,183,1167,79.86,175.23,960.82,10.33,Type_17,Area_4,Type_4
3373,2289,105,41,277,185,876,250,157,0,335,45.88,302.5,594.15,11.66,Type_3,Area_4,Type_4
12579,2111,308,5,0,0,1025,205,237,171,362,53.27,158.09,260.68,28.88,Type_4,Area_4,Type_4
4408,2165,66,5,30,-17,1318,225,230,141,979,38.55,237.44,389.53,35.86,Type_4,Area_4,Type_4
12917,2381,137,11,424,184,624,238,236,127,1717,53.25,339.9,461.9,60.87,Type_6,Area_4,Type_4
12698,2311,134,20,277,123,1266,247,226,97,1065,80.16,166.67,404.81,8.24,Type_6,Area_4,Type_4
3355,2153,158,24,0,0,900,237,236,114,741,41.28,421.61,124.08,21.78,Type_14,Area_4,Type_4
3514,2296,234,29,319,176,1041,159,250,216,503,79.02,364.2,1198.86,9.08,Type_3,Area_4,Type_4
3379,2137,113,29,95,59,731,254,195,47,67,35.3,188.99,660.69,52.14,Type_3,Area_4,Type_4
4525,2290,193,10,30,1,162,219,249,163,426,78.61,356.84,196.3,9.93,Type_11,Area_4,Type_4
3417,2310,145,15,433,16,1315,240,236,122,904,48.77,198.11,432.73,64.11,Type_2,Area_4,Type_4
13260,2330,3,12,0,0,987,204,217,150,1423,41.18,444.32,248.1,22.65,Type_10,Area_4,Type_4
5888,2495,33,11,67,12,240,218,216,133,1657,85.01,172.43,187.3,51.36,Type_5,Area_4,Type_4
5066,2258,110,28,175,51,636,254,196,49,1655,32.2,220.3,854.09,8.13,Type_3,Area_4,Type_4
12766,2270,137,25,150,87,1211,249,221,84,1087,62.74,239.06,1153.71,31.03,Type_3,Area_4,Type_4
4986,2188,41,11,0,0,1682,222,216,129,134,39.19,189.37,513.21,7.28,Type_3,Area_4,Type_4
3340,2232,120,32,234,132,799,254,194,40,242,69.25,299.82,661.22,37.28,Type_3,Area_4,Type_4
2160,2022,19,14,30,6,446,209,210,136,495,74.93,216.48,331.69,43.86,Type_10,Area_4,Type_4
3056,2144,97,34,120,93,457,251,169,17,212,88.11,424.58,603.89,22.41,Type_3,Area_4,Type_4
4419,2089,8,19,0,0,511,195,199,137,782,50.12,234.57,986.83,56.2,Type_10,Area_4,Type_4
12646,2153,121,29,60,27,1262,254,203,56,618,54.66,358.66,1112.93,59.9,Type_3,Area_4,Type_4
3005,2114,90,37,95,63,390,246,154,0,277,64.3,259.63,417.83,64.4,Type_3,Area_4,Type_4
4783,2295,124,28,190,98,768,253,207,62,1533,63.33,189.14,218.23,29.24,Type_3,Area_4,Type_4
4889,2193,339,11,0,0,895,196,224,167,1403,31.52,362.87,787.24,46.14,Type_4,Area_4,Type_4
4447,2183,145,28,0,0,1231,245,222,85,1062,40.85,260.48,198.67,37.99,Type_3,Area_4,Type_4
5473,2276,35,30,0,0,1589,201,160,76,785,33.65,297.16,985.02,26.16,Type_17,Area_4,Type_4
4193,2156,135,22,30,10,1437,248,224,92,792,60.0,215.99,1076.6,21.34,Type_3,Area_4,Type_4
12109,2030,70,7,0,0,484,228,226,132,631,55.59,391.13,595.82,26.76,Type_17,Area_4,Type_4
6292,2356,50,7,0,0,525,224,224,135,849,53.37,247.57,286.13,49.12,Type_2,Area_4,Type_4
12728,2139,259,21,42,4,902,164,246,218,1454,79.71,195.23,293.52,22.29,Type_17,Area_4,Type_4
4143,2312,113,22,361,132,1153,252,211,75,1209,35.67,202.01,1075.23,29.92,Type_6,Area_4,Type_4
5279,2240,83,16,0,0,1507,241,211,96,342,86.4,401.66,629.07,64.38,Type_3,Area_4,Type_4
4621,2141,46,24,0,0,633,219,180,83,904,81.43,274.06,1137.71,17.82,Type_10,Area_4,Type_4
4565,2131,38,27,0,0,603,208,170,82,875,43.86,178.8,1197.17,16.17,Type_10,Area_4,Type_4
3622,2139,129,31,67,35,926,252,204,54,277,43.23,248.66,725.54,39.6,Type_3,Area_4,Type_4
12060,2029,336,30,0,0,573,140,185,175,511,63.87,397.84,621.1,10.71,Type_10,Area_4,Type_4
12826,2295,119,24,234,102,966,252,211,73,1350,41.74,422.61,121.9,58.48,Type_3,Area_4,Type_4
3803,2178,131,26,108,53,1158,251,216,76,531,79.12,354.77,1016.26,56.92,Type_3,Area_4,Type_4
13091,2234,126,18,0,0,450,248,224,97,1064,41.55,245.94,1156.83,29.64,Type_1,Area_4,Type_4
12574,2118,342,8,0,0,1201,203,228,164,1195,37.31,246.74,526.78,42.28,Type_17,Area_4,Type_4
12594,2128,231,7,42,-8,1276,210,246,174,1342,55.55,254.7,249.42,36.3,Type_17,Area_4,Type_4
5509,2308,108,17,180,67,201,247,218,95,1690,45.49,434.75,317.42,20.86,Type_3,Area_4,Type_4
3827,2143,203,24,0,0,1284,200,253,176,1323,58.0,167.05,652.17,22.66,Type_1,Area_4,Type_4
12472,2316,99,21,474,22,1357,249,206,76,938,70.81,204.78,1147.21,26.24,Type_2,Area_4,Type_4
4705,2118,3,12,0,0,1182,203,216,150,543,54.91,290.22,820.55,58.25,Type_14,Area_4,Type_4
3948,2125,307,7,30,1,1072,201,236,175,1355,66.15,206.62,1196.18,41.84,Type_17,Area_4,Type_4
3825,2148,146,21,30,6,1231,244,232,106,1233,42.54,280.78,646.98,38.48,Type_1,Area_4,Type_4
12874,2184,338,13,67,4,1153,192,222,168,1153,34.52,265.63,765.69,58.64,Type_4,Area_4,Type_4
3694,2108,155,7,30,-1,1248,228,241,146,1114,44.07,171.31,151.2,29.45,Type_1,Area_4,Type_4
5676,2290,43,12,0,0,1072,222,214,125,805,32.01,384.71,569.91,39.98,Type_5,Area_4,Type_4
12220,2067,103,28,30,8,834,253,192,48,190,49.7,388.91,897.15,26.3,Type_1,Area_4,Type_4
4497,2331,117,3,0,0,1353,225,236,146,247,59.29,331.76,97.54,16.21,Type_6,Area_4,Type_4
2091,2013,58,23,0,0,319,230,186,78,402,76.54,375.24,1055.54,15.14,Type_17,Area_4,Type_4
3066,2323,38,28,400,245,658,207,166,78,324,46.04,183.88,792.0,37.42,Type_10,Area_4,Type_4
3564,2294,153,32,258,174,1026,239,222,87,457,55.12,177.47,774.6,50.24,Type_3,Area_4,Type_4
12621,2130,144,12,30,2,1167,237,238,129,1423,74.12,422.16,442.45,41.53,Type_17,Area_4,Type_4
4285,2180,8,20,30,8,1310,193,196,137,926,63.14,383.27,1076.63,47.21,Type_17,Area_4,Type_4
5868,2291,112,22,0,0,1376,252,210,75,815,43.98,314.23,386.19,18.95,Type_3,Area_4,Type_4
3805,2151,133,31,67,31,1128,251,208,61,488,45.58,225.15,1165.21,46.48,Type_3,Area_4,Type_4
3739,2165,141,31,85,52,1047,247,214,70,404,75.23,244.52,189.75,6.97,Type_3,Area_4,Type_4
4040,2320,150,8,404,139,1200,231,240,141,1181,64.67,219.98,737.14,47.6,Type_6,Area_4,Type_4
4907,2231,80,12,0,0,845,236,218,111,1113,87.95,194.73,1087.07,9.22,Type_10,Area_4,Type_4
3967,2230,337,14,0,0,1136,189,221,170,547,48.39,181.76,859.83,61.26,Type_10,Area_4,Type_4
4439,2315,123,27,277,122,973,253,209,65,1357,89.55,373.55,506.22,40.76,Type_3,Area_4,Type_4
12619,2140,22,11,42,0,1315,213,217,139,1299,39.34,283.33,423.44,10.28,Type_17,Area_4,Type_4
3549,2113,11,17,0,0,1328,201,204,138,902,48.15,442.56,1002.68,8.1,Type_17,Area_4,Type_4
12919,2211,131,29,42,17,891,252,210,64,1400,33.36,294.25,837.81,52.28,Type_3,Area_4,Type_4
2290,2039,88,25,30,6,511,248,189,0,671,41.77,291.48,514.84,42.84,Type_1,Area_4,Type_4
4791,2188,354,5,30,-4,979,212,231,157,1318,36.41,309.19,1005.64,6.33,Type_4,Area_4,Type_4
12252,2060,97,11,30,3,933,238,224,116,201,76.71,326.69,473.48,64.09,Type_1,Area_4,Type_4
2574,2067,181,27,30,12,876,217,244,142,335,58.59,257.95,1050.72,30.89,Type_1,Area_4,Type_4
12308,2003,5,22,0,0,210,185,191,137,484,87.52,340.34,658.49,51.32,Type_10,Area_4,Type_4
12323,2083,90,30,85,39,285,249,177,33,379,38.42,443.92,225.54,40.07,Type_10,Area_4,Type_4
4299,2272,212,21,212,92,1153,198,254,185,1158,55.97,205.43,467.16,20.99,Type_3,Area_4,Type_4
12559,2121,331,27,0,0,1213,148,196,182,1127,82.88,261.74,627.45,29.87,Type_17,Area_4,Type_4
3089,2341,61,25,379,51,700,231,181,68,335,64.98,315.1,692.73,54.59,Type_10,Area_4,Type_4
5432,2264,12,22,0,0,1624,192,190,128,828,35.31,294.62,731.04,25.82,Type_17,Area_4,Type_4
4388,2204,216,11,0,0,1299,209,250,176,703,32.92,416.8,700.9,47.06,Type_17,Area_4,Type_4
5412,2390,65,4,0,0,847,223,231,143,1024,46.41,324.6,682.12,49.25,Type_6,Area_4,Type_4
3305,2103,108,32,60,31,655,254,184,31,30,43.21,216.1,672.03,18.33,Type_3,Area_4,Type_4
12593,2129,309,3,30,-2,1291,211,237,165,1337,53.26,193.23,807.36,15.58,Type_17,Area_4,Type_4
12361,2136,108,35,124,85,485,254,177,20,182,76.49,183.35,1128.93,40.82,Type_3,Area_4,Type_4
3090,2328,93,26,390,241,679,250,190,51,309,45.19,385.84,703.5,13.88,Type_10,Area_4,Type_4
2628,2048,297,10,60,2,768,193,237,184,666,71.22,229.11,1074.9,49.18,Type_17,Area_4,Type_4
2165,2023,229,4,0,0,488,213,244,168,551,58.28,247.25,807.02,59.9,Type_17,Area_4,Type_4
4496,2169,53,2,30,-13,1233,221,234,150,1064,66.61,201.83,560.7,61.14,Type_4,Area_4,Type_4
3603,2122,50,14,0,0,1299,226,209,114,932,41.12,444.53,876.58,44.91,Type_17,Area_4,Type_4
4098,2180,117,31,67,40,1384,254,194,42,745,34.9,257.37,1051.76,46.06,Type_3,Area_4,Type_4
3559,2280,124,29,384,155,1146,253,206,59,626,34.94,355.12,307.77,49.6,Type_3,Area_4,Type_4
5100,2388,103,22,283,160,458,250,207,74,1852,32.4,442.88,795.12,44.82,Type_6,Area_4,Type_4
3207,2271,128,37,309,180,726,251,191,33,247,81.53,329.41,261.95,40.67,Type_3,Area_4,Type_4
12444,2192,122,29,175,92,793,254,204,57,190,43.92,404.16,1161.05,55.82,Type_3,Area_4,Type_4
4126,2214,357,5,0,0,1140,213,231,157,335,70.58,448.82,553.13,20.97,Type_17,Area_4,Type_4
4972,2298,106,30,240,101,638,254,187,37,1657,83.88,373.43,1057.98,62.43,Type_3,Area_4,Type_4
12970,2184,98,18,30,4,1667,246,213,89,108,44.26,353.64,1085.54,15.3,Type_3,Area_4,Type_4
2983,2117,96,38,108,66,362,249,157,0,306,72.29,191.34,333.94,35.95,Type_3,Area_4,Type_4
3122,2073,72,2,0,0,1302,222,234,149,612,44.85,257.52,1165.51,55.33,Type_17,Area_4,Type_4
12748,2257,128,25,127,69,1273,251,216,77,1022,75.0,276.19,479.02,45.29,Type_3,Area_4,Type_4
4093,2264,133,23,175,81,1360,249,222,88,942,58.71,342.82,546.73,51.04,Type_3,Area_4,Type_4
3504,2327,96,19,516,33,1398,247,209,84,972,31.8,295.98,838.84,30.58,Type_2,Area_4,Type_4
5177,2392,110,22,255,151,391,251,209,73,1913,83.11,362.62,199.29,12.33,Type_6,Area_4,Type_4
3861,2135,182,8,0,0,1308,223,246,156,1325,78.88,409.61,629.06,57.15,Type_17,Area_4,Type_4
4732,2303,123,28,201,106,792,253,207,61,1513,34.06,222.31,584.73,42.91,Type_3,Area_4,Type_4
4398,2336,121,22,319,143,979,251,216,81,1365,34.63,152.9,780.9,55.55,Type_6,Area_4,Type_4
4219,2216,132,19,0,0,774,247,226,100,339,71.36,322.89,1043.74,28.62,Type_14,Area_4,Type_4
4887,2197,115,11,0,0,850,239,230,120,1443,50.58,438.36,887.6,55.72,Type_3,Area_4,Type_4
12636,2144,30,23,42,13,1357,206,183,103,1332,42.92,153.34,558.12,48.08,Type_17,Area_4,Type_4
6105,2301,93,9,0,0,1320,235,226,123,854,37.6,225.17,225.5,54.31,Type_3,Area_4,Type_4
5311,2241,124,24,42,16,499,252,215,77,1806,50.15,423.97,534.7,44.01,Type_3,Area_4,Type_4
13251,2268,325,17,0,0,361,177,220,182,685,73.73,236.27,507.5,36.83,Type_16,Area_4,Type_4
4180,2333,109,22,382,149,1092,251,209,75,1276,48.34,401.82,521.4,50.86,Type_6,Area_4,Type_4
3697,2291,118,23,510,133,1425,252,213,76,940,87.69,228.54,519.03,47.04,Type_2,Area_4,Type_4
12507,2036,114,18,30,-12,450,248,218,91,524,69.92,275.4,177.09,29.72,Type_6,Area_4,Type_4
6202,2304,330,9,0,0,916,199,229,170,872,54.15,244.46,107.1,46.55,Type_17,Area_4,Type_4
5851,2483,60,10,0,0,301,228,219,123,1590,39.75,440.13,855.84,13.88,Type_5,Area_4,Type_4
12332,2087,61,28,30,14,1165,229,169,54,446,89.14,245.7,639.79,33.82,Type_17,Area_4,Type_4
13098,2278,90,7,0,0,1167,231,229,132,1195,33.27,305.79,869.33,22.89,Type_10,Area_4,Type_4
12749,2234,121,25,85,51,1315,253,210,68,977,40.54,295.74,552.44,41.71,Type_3,Area_4,Type_4
3753,2286,189,6,270,24,150,220,244,159,300,48.83,359.69,876.8,54.86,Type_10,Area_4,Type_4
5259,2218,74,10,0,0,443,233,220,119,1129,55.03,242.51,214.86,6.7,Type_1,Area_4,Type_4
12784,2267,155,25,150,86,1168,240,233,108,1129,45.02,418.49,148.69,50.29,Type_3,Area_4,Type_4
2129,2011,58,9,0,0,382,227,222,129,446,82.92,395.96,225.99,11.71,Type_17,Area_4,Type_4
13328,2374,84,17,0,0,755,242,208,90,1112,47.76,426.45,107.55,6.54,Type_10,Area_4,Type_4
4242,2285,139,16,192,102,1214,242,233,115,1092,53.76,405.64,336.64,29.6,Type_3,Area_4,Type_4
3987,2154,219,21,30,7,1195,192,254,192,983,35.72,256.24,1007.89,49.48,Type_17,Area_4,Type_4
3263,2073,102,18,30,5,612,247,215,90,95,55.16,438.44,866.67,59.69,Type_3,Area_4,Type_4
4665,2116,62,7,30,4,1190,226,226,134,518,79.77,315.81,1194.68,14.5,Type_3,Area_4,Type_4
3829,2129,142,5,30,1,1357,228,239,144,1323,80.45,324.3,122.09,22.47,Type_17,Area_4,Type_4
3303,2188,132,29,201,101,711,251,211,66,120,63.54,329.22,168.31,43.86,Type_3,Area_4,Type_4
5266,2220,100,15,30,9,618,244,218,100,1706,60.76,219.24,866.43,8.23,Type_4,Area_4,Type_4
3618,2273,161,37,234,153,1050,229,220,88,470,80.71,233.17,502.26,24.43,Type_3,Area_4,Type_4
3902,2133,42,17,0,0,1224,220,200,110,1401,52.74,418.93,309.42,21.2,Type_17,Area_4,Type_4
4577,2288,184,4,0,0,201,220,242,157,433,54.64,343.94,1010.21,18.07,Type_11,Area_4,Type_4
12624,2277,115,19,242,119,1387,249,218,90,799,42.1,397.15,784.86,10.2,Type_3,Area_4,Type_4
4960,2259,24,3,0,0,752,218,233,152,607,74.96,273.86,802.5,10.74,Type_4,Area_4,Type_4
4417,2097,47,10,0,0,983,224,219,129,702,54.93,294.51,388.0,38.08,Type_3,Area_4,Type_4
3336,2322,149,26,313,28,1019,243,227,95,571,75.0,205.54,552.34,36.19,Type_3,Area_4,Type_4
3342,2202,129,30,201,102,767,252,207,59,182,64.73,391.72,712.08,37.88,Type_3,Area_4,Type_4
12445,2116,101,34,67,38,721,252,174,20,60,37.27,264.33,966.37,14.9,Type_3,Area_4,Type_4
3554,2289,141,10,497,-4,1345,236,237,131,888,60.33,405.55,669.53,41.74,Type_2,Area_4,Type_4
3654,2346,181,10,488,270,1466,224,247,155,1048,40.24,321.52,1010.83,14.17,Type_2,Area_4,Type_4
5696,2281,128,16,30,8,360,245,228,107,1557,48.57,356.91,1013.1,56.95,Type_4,Area_4,Type_4
3262,2090,105,31,42,18,618,254,186,36,67,60.47,215.4,801.76,32.9,Type_3,Area_4,Type_4
3917,2163,125,30,67,37,1235,253,203,54,595,73.7,361.81,749.93,20.16,Type_3,Area_4,Type_4
4582,2225,8,3,0,0,850,216,232,154,391,48.2,289.98,364.49,33.08,Type_10,Area_4,Type_4
6012,2379,39,17,0,0,726,218,199,111,1142,79.07,154.12,1007.55,25.5,Type_10,Area_4,Type_4
3641,2158,351,11,0,0,981,199,221,159,738,44.29,155.28,740.94,57.08,Type_14,Area_4,Type_4
4407,2200,143,32,30,12,1252,246,214,70,1040,86.94,332.12,970.52,44.72,Type_3,Area_4,Type_4
4052,2130,82,7,0,0,1301,230,228,132,649,71.35,420.6,446.23,32.63,Type_3,Area_4,Type_4
3238,2076,275,3,0,0,1356,212,240,166,693,87.59,301.17,481.99,12.84,Type_1,Area_4,Type_4
4095,2228,134,26,124,70,1442,250,218,80,850,49.92,302.2,579.37,31.62,Type_3,Area_4,Type_4
12373,2111,34,2,0,0,661,219,235,153,534,52.2,220.65,1021.21,19.57,Type_4,Area_4,Type_4
12490,2152,136,31,85,52,859,250,209,62,212,77.57,320.97,473.74,23.78,Type_3,Area_4,Type_4
5722,2457,77,19,0,0,466,240,202,84,1415,55.38,413.23,252.23,35.26,Type_5,Area_4,Type_4
13081,2388,127,25,242,147,324,252,215,76,1883,46.38,266.92,648.95,18.63,Type_3,Area_4,Type_4
5525,2306,276,6,0,0,1262,203,241,178,1343,61.72,207.95,229.21,32.37,Type_10,Area_4,Type_4
3258,2212,134,31,242,125,700,250,208,61,153,42.38,326.69,201.78,50.66,Type_3,Area_4,Type_4
3795,2112,236,3,30,-8,1187,213,242,166,1250,31.95,358.28,405.82,40.75,Type_17,Area_4,Type_4
4280,2224,175,28,30,3,752,223,241,132,391,53.5,261.55,116.94,44.26,Type_4,Area_4,Type_4
3571,2124,137,33,42,24,875,249,207,58,216,48.83,315.15,1001.72,37.81,Type_3,Area_4,Type_4
13106,2246,120,25,42,18,458,253,210,69,1849,68.1,331.36,662.06,48.02,Type_3,Area_4,Type_4
12746,2346,107,13,404,159,1032,241,224,110,1343,44.91,157.81,116.16,37.82,Type_6,Area_4,Type_4
4624,2122,49,24,0,0,309,221,180,80,882,71.42,286.01,480.6,56.89,Type_1,Area_4,Type_4
12438,2322,208,17,362,28,1224,206,253,178,812,49.9,308.14,587.92,53.96,Type_2,Area_4,Type_4
3170,2099,104,29,67,31,560,253,189,42,108,54.58,189.48,1127.19,49.51,Type_3,Area_4,Type_4
12352,2123,94,37,90,72,446,248,158,3,218,81.3,443.46,434.38,13.55,Type_3,Area_4,Type_4
12895,2182,62,4,0,0,1041,223,232,145,1253,52.5,414.53,844.14,30.56,Type_4,Area_4,Type_4
3700,2231,190,26,258,106,1153,209,249,157,577,45.93,181.84,1107.84,30.54,Type_3,Area_4,Type_4
12322,2100,71,28,108,56,295,238,173,47,371,88.16,305.81,141.91,35.19,Type_10,Area_4,Type_4
2863,2084,261,21,30,14,1003,164,246,217,268,87.03,367.15,773.12,21.16,Type_17,Area_4,Type_4
4089,2310,191,23,339,129,1214,212,250,160,1142,80.97,276.59,1181.44,38.85,Type_3,Area_4,Type_4
5312,2230,133,18,30,5,525,246,228,104,1786,66.9,272.52,529.87,8.55,Type_3,Area_4,Type_4
5374,2228,95,9,0,0,470,234,227,124,1852,76.91,328.65,202.03,53.65,Type_3,Area_4,Type_4
12634,2180,51,7,0,0,1020,224,225,137,484,62.28,428.76,1195.36,29.3,Type_14,Area_4,Type_4
4597,2334,104,23,277,137,849,251,203,66,1482,74.71,157.29,584.97,18.57,Type_3,Area_4,Type_4
3389,2149,98,19,0,0,780,247,210,84,815,32.34,176.47,1073.32,28.99,Type_5,Area_4,Type_4
12367,2273,103,31,309,195,618,253,184,35,234,79.83,324.22,563.11,34.05,Type_3,Area_4,Type_4
12764,2343,92,16,361,156,1026,243,214,96,1333,66.8,385.86,1078.42,42.04,Type_6,Area_4,Type_4
12059,2023,345,27,0,0,552,158,187,161,510,37.43,174.35,831.38,47.3,Type_17,Area_4,Type_4
12436,2328,113,8,446,34,1348,234,232,129,962,87.29,180.62,760.58,11.11,Type_2,Area_4,Type_4
12562,2273,185,16,443,115,1379,221,249,156,864,44.92,194.85,570.33,29.59,Type_2,Area_4,Type_4
12861,2282,114,24,192,88,918,253,208,68,1387,50.05,338.29,710.15,33.51,Type_3,Area_4,Type_4
12506,2293,75,16,95,30,1104,238,207,95,875,88.95,245.57,354.81,18.28,Type_6,Area_4,Type_4
12674,2244,330,13,0,0,1167,188,224,175,484,33.1,179.47,681.84,64.62,Type_10,Area_4,Type_4
3822,2285,106,7,210,23,175,232,232,132,277,51.75,178.55,938.87,28.25,Type_10,Area_4,Type_4
12703,2133,339,7,0,0,1328,204,230,164,674,75.27,197.07,1176.98,26.38,Type_4,Area_4,Type_4
12909,2193,120,14,0,0,977,244,227,109,1316,77.18,255.89,516.96,40.97,Type_3,Area_4,Type_4
4849,2151,126,18,0,0,1456,247,225,99,272,75.81,337.16,1099.33,44.67,Type_3,Area_4,Type_4
3248,2368,102,26,242,74,1026,252,196,55,631,54.72,246.0,439.45,59.67,Type_6,Area_4,Type_4
4976,2199,10,4,0,0,811,215,231,153,1487,56.8,323.08,1194.76,31.01,Type_4,Area_4,Type_4
4336,2222,229,14,0,0,1266,199,252,188,424,33.27,222.55,1126.81,62.89,Type_17,Area_4,Type_4
3301,2214,131,31,228,123,741,252,206,57,180,56.01,321.38,788.38,30.51,Type_3,Area_4,Type_4
12803,2174,123,22,0,0,1296,251,217,83,999,71.78,405.13,209.7,27.53,Type_4,Area_4,Type_4
13416,2304,135,5,0,0,808,227,238,144,789,57.57,302.66,296.45,63.94,Type_17,Area_4,Type_4
13092,2265,118,25,85,37,450,253,209,67,1847,51.37,182.65,934.65,25.66,Type_3,Area_4,Type_4
4832,2225,133,31,67,28,828,251,207,59,1464,74.37,435.84,616.0,59.72,Type_3,Area_4,Type_4
2576,2041,61,6,0,0,757,225,228,137,648,68.43,330.18,406.77,14.91,Type_17,Area_4,Type_4
13050,2377,109,32,234,136,408,254,185,32,1891,61.1,168.54,129.36,40.79,Type_3,Area_4,Type_4
12796,2204,58,14,0,0,1293,229,211,112,658,87.15,370.94,455.83,49.09,Type_17,Area_4,Type_4
2984,2094,100,37,85,43,351,251,164,0,313,79.03,162.52,101.17,21.69,Type_3,Area_4,Type_4
4958,2311,21,4,0,0,85,217,231,151,30,68.08,274.41,754.65,14.01,Type_10,Area_4,Type_4
5117,2271,52,20,0,0,1015,226,193,93,1189,57.34,185.45,595.61,32.01,Type_10,Area_4,Type_4
12459,2328,92,13,469,34,1365,240,220,109,964,55.49,309.74,280.74,60.37,Type_2,Area_4,Type_4
4184,2289,190,21,277,108,1182,215,251,160,1148,48.91,227.81,865.32,17.41,Type_3,Area_4,Type_4
3212,2113,101,33,85,41,598,253,177,24,67,70.42,300.28,1049.43,16.05,Type_3,Area_4,Type_4
12721,2055,105,21,0,0,361,250,208,75,630,63.62,390.33,1164.61,9.6,Type_1,Area_4,Type_4
2942,2067,45,14,30,-4,1116,223,210,118,390,66.09,417.61,387.79,27.57,Type_17,Area_4,Type_4
12665,2132,38,21,0,0,1114,215,190,102,1473,56.75,330.14,498.91,5.02,Type_17,Area_4,Type_4
3204,2372,213,21,319,82,849,196,254,187,424,81.53,221.71,973.41,7.15,Type_6,Area_4,Type_4
5343,2223,36,6,0,0,537,220,226,143,1790,35.48,257.85,378.53,48.7,Type_4,Area_4,Type_4
3842,2248,64,20,255,112,1284,234,195,85,691,31.96,192.31,547.89,16.04,Type_10,Area_4,Type_4
12952,2336,80,22,300,139,649,243,194,69,1663,80.97,402.53,306.47,24.51,Type_3,Area_4,Type_4
3368,2309,145,26,342,15,1040,245,225,91,573,46.17,241.72,1034.25,6.23,Type_3,Area_4,Type_4
5420,2299,34,15,0,0,1253,216,206,121,1226,49.24,374.85,434.63,17.88,Type_10,Area_4,Type_4
12193,2038,15,3,0,0,700,217,233,154,691,86.48,189.68,385.74,63.08,Type_17,Area_4,Type_4
5680,2321,63,5,0,0,1082,225,229,139,1399,40.55,330.78,203.95,7.32,Type_10,Area_4,Type_4
6066,2381,40,4,0,0,577,220,231,148,1413,77.64,198.27,222.65,39.01,Type_6,Area_4,Type_4
4090,2318,193,23,319,135,1231,211,251,164,1116,32.7,435.12,502.84,17.41,Type_6,Area_4,Type_4
4061,2068,65,5,0,0,725,225,230,140,895,47.64,398.69,1031.26,34.78,Type_3,Area_4,Type_4
5421,2298,356,8,30,6,1245,208,226,156,1254,41.54,342.21,1051.9,19.55,Type_10,Area_4,Type_4
3068,2291,68,32,350,213,616,234,160,33,277,87.9,376.68,659.25,61.4,Type_10,Area_4,Type_4
6165,2310,95,14,30,11,190,241,219,104,1115,45.28,238.7,256.75,48.8,Type_10,Area_4,Type_4
12841,2300,116,24,234,106,924,253,209,70,1392,81.24,339.9,791.31,54.12,Type_3,Area_4,Type_4
3329,2331,185,15,350,37,1231,222,249,156,841,38.42,207.67,1072.49,48.6,Type_2,Area_4,Type_4
3577,2094,9,17,0,0,824,198,203,139,190,41.71,408.57,165.98,6.7,Type_4,Area_4,Type_4
